ProductKey,ProductName,Category,Subcategory,product_status,q11,r11,c11_total,gp11,gm11_pct,q12,r12,c12_total,gp12,gm12_pct,revenue_change,gp_change,gm_pct_change,p11,c11,ugp11,p12,c12,ugp12,baseline_avg_ugp,price_effect,unit_cost_effect,volume_effect,mix_effect,reconciled_gp_change,residual
379,"Road-250 Black, 58",Bikes,Road Bikes,CONTINUING,19.0,24869.8125,25092.9922,-223.1797,-0.008973919686768849,248.0,324616.5,327529.5824,-2913.0824,-0.008973919686768849,299746.6875,-2689.9027,0.0,1308.9375,1320.6838,-11.7463,1308.9375,1320.6838,-11.7463,2.6635030771366432,0.0,0.0,609.9422046642914,-3299.8449046642913,-2689.9027,0.0
517,HL Mountain Seat/Saddle,Components,Saddles,NEW,0.0,0.0,0.0,0.0,0.0,18.0,568.512,420.6996,147.8124,0.2599987335359676,568.512,147.8124,0.2599987335359676,0.0,0.0,0.0,31.584,23.3722,8.2118,2.6635030771366432,0.0,0.0,47.943055388459584,99.86934461154041,147.8124,0.0
365,"Mountain-300 Black, 40",Bikes,Mountain Bikes,CONTINUING,38.0,24248.3675,22740.5452,1507.8223,0.062182425270484704,548.0,354281.6476,327942.5992,26339.0484,0.07434494159781592,330033.2801,24831.2261,0.012162516327331214,638.1149342105264,598.4354,39.67953421052631,646.4993569343065,598.4354,48.06395693430657,2.6635030771366432,4594.663652631579,0.0,1358.386569339688,18878.175878028735,24831.2261,2.4e-14
591,"Mountain-500 Silver, 40",Bikes,Mountain Bikes,NEW,0.0,0.0,0.0,0.0,0.0,26.0,8813.844,8013.6654,800.1786,0.09078656259402822,8813.844,800.1786,0.09078656259402822,0.0,0.0,0.0,338.994,308.2179,30.7761,2.6635030771366432,0.0,0.0,69.25108000555272,730.9275199944473,800.1786,0.0
593,"Mountain-500 Silver, 44",Bikes,Mountain Bikes,NEW,0.0,0.0,0.0,0.0,0.0,15.0,5084.91,4623.2685,461.6415,0.09078656259402822,5084.91,461.6415,0.09078656259402822,0.0,0.0,0.0,338.994,308.2179,30.7761,2.6635030771366432,0.0,0.0,39.95254615704965,421.68895384295035,461.6415,0.0
584,"Road-750 Black, 58",Bikes,Road Bikes,NEW,0.0,0.0,0.0,0.0,0.0,31.0,10043.814,10653.1376,-609.3236,-0.060666555553497904,10043.814,-609.3236,-0.060666555553497904,0.0,0.0,0.0,323.994,343.6496,-19.6556,2.6635030771366432,0.0,0.0,82.56859539123595,-691.892195391236,-609.3236,0.0
246,"HL Road Frame - Red, 48",Components,Road Frames,NEW,0.0,0.0,0.0,0.0,0.0,13.0,11165.7,11292.2446,-126.5446,-0.011333333333333334,11165.7,-126.5446,-0.011333333333333334,0.0,0.0,0.0,858.9,868.6342,-9.7342,2.6635030771366432,0.0,0.0,34.62554000277636,-161.17014000277638,-126.5446,0.0
279,"LL Road Frame - Black, 44",Components,Road Frames,DISCONTINUED,22.0,3928.7776,3876.3934,52.3842,0.013333460260005555,0.0,0.0,0.0,0.0,0.0,-3928.7776,-52.3842,-0.013333460260005555,178.5808,176.1997,2.3811,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-58.59706769700615,6.212867697006155,-52.3842,0.0
338,"Road-650 Black, 44",Bikes,Road Bikes,DISCONTINUED,229.0,96056.0881,94610.5027,1445.5854,0.01504938862901705,0.0,0.0,0.0,0.0,0.0,-96056.0881,-1445.5854,-0.01504938862901705,419.4589,413.1463,6.3126,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-609.9422046642914,-835.6431953357087,-1445.5854,0.0
297,"HL Mountain Frame - Black, 42",Components,Mountain Frames,CONTINUING,36.0,26501.238,23533.0956,2968.1424,0.11200014127641886,352.0,259123.216,230101.3792,29021.8368,0.11200014127641886,232621.978,26053.6944,0.0,736.1455,653.6971,82.4484,736.1455,653.6971,82.4484,2.6635030771366432,0.0,0.0,841.6669723751793,25212.02742762482,26053.6944,0.0
532,"LL Mountain Frame - Black, 44",Components,Mountain Frames,NEW,0.0,0.0,0.0,0.0,0.0,40.0,5994.96,5471.4,523.56,0.08733336002241883,5994.96,523.56,0.08733336002241883,0.0,0.0,0.0,149.874,136.785,13.089,2.6635030771366432,0.0,0.0,106.54012308546574,417.0198769145343,523.56,0.0
477,Water Bottle - 30 oz.,Accessories,Bottles and Cages,NEW,0.0,0.0,0.0,0.0,0.0,133.0,368.2246,248.2179,120.0067,0.3259062539547874,368.2246,120.0067,0.3259062539547874,0.0,0.0,0.0,2.768606015037594,1.8663,0.902306015037594,2.6635030771366432,0.0,0.0,354.2459092591736,-234.23920925917358,120.0067,3.2e-19
605,"Road-750 Black, 48",Bikes,Road Bikes,NEW,0.0,0.0,0.0,0.0,0.0,66.0,21383.604,22680.8736,-1297.2696,-0.060666555553497904,21383.604,-1297.2696,-0.060666555553497904,0.0,0.0,0.0,323.994,343.6496,-19.6556,2.6635030771366432,0.0,0.0,175.79120309101847,-1473.0608030910184,-1297.2696,0.0
577,"Touring-2000 Blue, 46",Bikes,Touring Bikes,NEW,0.0,0.0,0.0,0.0,0.0,21.0,15307.11,15858.1668,-551.0568,-0.036000054876459374,15307.11,-551.0568,-0.036000054876459374,0.0,0.0,0.0,728.91,755.1508,-26.2408,2.6635030771366432,0.0,0.0,55.933564619869514,-606.9903646198695,-551.0568,0.0
391,LL Fork,Components,Forks,CONTINUING,8.0,711.456,526.4776,184.9784,0.2599997751090721,128.0,11383.296,8423.6416,2959.6544,0.2599997751090721,10671.84,2774.676,0.0,88.932,65.8097,23.1223,88.932,65.8097,23.1223,2.6635030771366432,0.0,0.0,319.6203692563972,2455.0556307436027,2774.676,0.0
313,"Road-150 Red, 52",Bikes,Road Bikes,DISCONTINUED,134.0,287692.908,290953.4228,-3260.5148,-0.011333316565453883,0.0,0.0,0.0,0.0,0.0,-287692.908,3260.5148,0.011333316565453883,2146.962,2171.2942,-24.3322,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-356.9094123363102,3617.42421233631,3260.5148,0.0
367,"Mountain-300 Black, 48",Bikes,Mountain Bikes,CONTINUING,50.0,32399.7,29921.77,2477.93,0.07648002913607224,524.0,339105.1961,313580.1496,25525.0465,0.07527176461334088,306705.4961,23047.1165,-0.001208264522731367,647.994,598.4354,49.5586,647.1473208015267,598.4354,48.711920801526716,2.6635030771366432,-443.6599,0.0,1262.500458562769,22228.27594143723,23047.1165,-2.24e-14
578,"Touring-2000 Blue, 50",Bikes,Touring Bikes,NEW,0.0,0.0,0.0,0.0,0.0,4.0,2915.64,3020.6032,-104.9632,-0.036000054876459374,2915.64,-104.9632,-0.036000054876459374,0.0,0.0,0.0,728.91,755.1508,-26.2408,2.6635030771366432,0.0,0.0,10.654012308546573,-115.61721230854657,-104.9632,0.0
492,"HL Touring Frame - Yellow, 60",Components,Touring Frames,NEW,0.0,0.0,0.0,0.0,0.0,24.0,14456.304,14441.8488,14.4552,0.0009999236319324773,14456.304,14.4552,0.0009999236319324773,0.0,0.0,0.0,602.346,601.7437,0.6023,2.6635030771366432,0.0,0.0,63.924073851279445,-49.46887385127944,14.4552,0.0
329,"Road-650 Red, 48",Bikes,Road Bikes,CONTINUING,93.0,42211.539,45263.7138,-3052.1748,-0.07230664582023413,845.0,395028.8688,411267.077,-16238.2082,-0.04110638356464342,352817.3298,-13186.0334,0.031200262255590715,453.88751612903224,486.7066,-32.819083870967745,467.4897855621302,486.7066,-19.21681443786982,2.6635030771366432,11493.917670967741,0.0,2002.9543140067558,-26682.905384974496,-13186.0334,1.58e-14
399,ML Mountain Handlebars,Components,Handlebars,CONTINUING,43.0,1452.3035,1074.7076,377.5959,0.2599979274304579,488.0,16481.956,12196.6816,4285.2744,0.2599979274304579,15029.6525,3907.6785,0.0,33.7745,24.9932,8.7813,33.7745,24.9932,8.7813,2.6635030771366432,0.0,0.0,1185.2588693258062,2722.4196306741937,3907.6785,0.0
501,Rear Derailleur,Components,Derailleurs,NEW,0.0,0.0,0.0,0.0,0.0,10.0,728.76,539.282,189.478,0.2600005488775454,728.76,189.478,0.2600005488775454,0.0,0.0,0.0,72.876,53.9282,18.9478,2.6635030771366432,0.0,0.0,26.635030771366434,162.84296922863356,189.478,0.0
545,LL Road Pedal,Components,Pedals,NEW,0.0,0.0,0.0,0.0,0.0,65.0,1579.11,1168.544,410.566,0.25999835350292255,1579.11,410.566,0.25999835350292255,0.0,0.0,0.0,24.294,17.9776,6.3164,2.6635030771366432,0.0,0.0,173.12770001388182,237.43829998611818,410.566,0.0
453,"Men's Sports Shorts, M",Clothing,Shorts,CONTINUING,96.0,3413.719,2375.6064,1038.1126,0.30410019102333846,793.0,28313.1324,19623.4987,8689.6337,0.30691177426910204,24899.4134,7651.5211,0.002811583245763589,35.55957291666667,24.7459,10.813672916666667,35.70382395964691,24.7459,10.95792395964691,2.6635030771366432,114.39107708333333,0.0,1856.4616447642404,5680.668378152426,7651.5211,-2.33e-14
433,"ML Road Frame-W - Yellow, 44",Components,Road Frames,CONTINUING,66.0,21413.8782,19807.8408,1606.0374,0.07499983818904882,503.0,163199.7081,150959.7564,12239.9517,0.07499983818904882,141785.8299,10633.9143,0.0,324.4527,300.1188,24.3339,324.4527,300.1188,24.3339,2.6635030771366432,0.0,0.0,1163.9508447087132,9469.963455291287,10633.9143,0.0
481,"Racing Socks, M",Clothing,Socks,NEW,0.0,0.0,0.0,0.0,0.0,74.0,395.1788,248.8102,146.3686,0.3703857595599764,395.1788,146.3686,0.3703857595599764,0.0,0.0,0.0,5.340254054054054,3.3623,1.9779540540540541,2.6635030771366432,0.0,0.0,197.0992277081116,-50.730627708111605,146.36860000000001,-3.4e-15
560,"Touring-2000 Blue, 60",Bikes,Touring Bikes,NEW,0.0,0.0,0.0,0.0,0.0,38.0,27237.9089,28695.7304,-1457.8215,-0.05352178485331523,27237.9089,-1457.8215,-0.05352178485331523,0.0,0.0,0.0,716.7870763157895,755.1508,-38.36372368421053,2.6635030771366432,0.0,0.0,101.21311693119245,-1559.0346169311924,-1457.8215,-6e-16
546,ML Road Pedal,Components,Pedals,NEW,0.0,0.0,0.0,0.0,0.0,39.0,1452.906,1075.152,377.754,0.2599989262897944,1452.906,377.754,0.2599989262897944,0.0,0.0,0.0,37.254,27.568,9.686,2.6635030771366432,0.0,0.0,103.8766200083291,273.8773799916709,377.754,0.0
334,"Road-650 Black, 60",Bikes,Road Bikes,DISCONTINUED,237.0,99411.7593,97915.6731,1496.0862,0.01504938862901705,0.0,0.0,0.0,0.0,0.0,-99411.7593,-1496.0862,-0.01504938862901705,419.4589,413.1463,6.3126,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-631.2502292813845,-864.8359707186155,-1496.0862,0.0
599,"Mountain-500 Black, 48",Bikes,Mountain Bikes,NEW,0.0,0.0,0.0,0.0,0.0,19.0,6155.886,5597.0143,558.8717,0.09078655777576128,6155.886,558.8717,0.09078655777576128,0.0,0.0,0.0,323.994,294.5797,29.4143,2.6635030771366432,0.0,0.0,50.60655846559622,508.26514153440377,558.8717,0.0
495,"HL Touring Frame - Yellow, 50",Components,Touring Frames,NEW,0.0,0.0,0.0,0.0,0.0,12.0,7228.152,7220.9244,7.2276,0.0009999236319324773,7228.152,7.2276,0.0009999236319324773,0.0,0.0,0.0,602.346,601.7437,0.6023,2.6635030771366432,0.0,0.0,31.962036925639723,-24.73443692563972,7.2276,0.0
347,"Mountain-100 Silver, 48",Bikes,Mountain Bikes,DISCONTINUED,402.0,775452.7195,768686.0688,6766.6507,0.008726064826186994,0.0,0.0,0.0,0.0,0.0,-775452.7195,-6766.6507,-0.008726064826186994,1928.9868644278606,1912.1544,16.832464427860696,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-1070.7282370089306,-5695.92246299107,-6766.6507,-7e-15
237,"Long-Sleeve Logo Jersey, XL",Clothing,Jerseys,NEW,0.0,0.0,0.0,0.0,0.0,85.0,2532.1135,3271.8455,-739.732,-0.2921401430070177,2532.1135,-739.732,-0.2921401430070177,0.0,0.0,0.0,29.789570588235293,38.4923,-8.702729411764706,2.6635030771366432,0.0,0.0,226.39776155661468,-966.1297615566147,-739.732,1.5e-15
558,HL Crankset,Components,Cranksets,NEW,0.0,0.0,0.0,0.0,0.0,13.0,3158.922,2337.6028,821.3192,0.259999835386882,3158.922,821.3192,0.259999835386882,0.0,0.0,0.0,242.994,179.8156,63.1784,2.6635030771366432,0.0,0.0,34.62554000277636,786.6936599972237,821.3192,0.0
442,"HL Road Frame - Black, 48",Components,Road Frames,NEW,0.0,0.0,0.0,0.0,0.0,12.0,10306.8,10423.6104,-116.8104,-0.011333333333333334,10306.8,-116.8104,-0.011333333333333334,0.0,0.0,0.0,858.9,868.6342,-9.7342,2.6635030771366432,0.0,0.0,31.962036925639723,-148.7724369256397,-116.8104,0.0
330,"Road-650 Red, 52",Bikes,Road Bikes,DISCONTINUED,232.0,97314.4648,95849.9416,1464.5232,0.01504938862901705,0.0,0.0,0.0,0.0,0.0,-97314.4648,-1464.5232,-0.01504938862901705,419.4589,413.1463,6.3126,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-617.9327138957012,-846.5904861042987,-1464.5232,0.0
561,"Touring-1000 Yellow, 46",Bikes,Touring Bikes,NEW,0.0,0.0,0.0,0.0,0.0,55.0,41959.632,81506.5845,-39546.9525,-0.9424999842705961,41959.632,-39546.9525,-0.9424999842705961,0.0,0.0,0.0,762.9024,1481.9379,-719.0355,2.6635030771366432,0.0,0.0,146.49266924251538,-39693.445169242514,-39546.9525,0.0
493,"LL Touring Frame - Yellow, 62",Components,Touring Frames,NEW,0.0,0.0,0.0,0.0,0.0,33.0,6110.7551,6595.1127,-484.3576,-0.07926313394559045,6110.7551,-484.3576,-0.07926313394559045,0.0,0.0,0.0,185.17439696969697,199.8519,-14.677503030303031,2.6635030771366432,0.0,0.0,87.89560154550924,-572.2532015455092,-484.3576,-1e-16
323,"Road-650 Red, 60",Bikes,Road Bikes,CONTINUING,81.0,36603.4514,39423.2346,-2819.7832,-0.07703599229443156,1003.0,462610.3801,488166.7198,-25556.3397,-0.05524376624336796,426006.9287,-22736.5565,0.0217922260510636,451.8944617283951,486.7066,-34.81213827160494,461.2267,486.7066,-25.4799,2.6635030771366432,9360.234986419753,0.0,2455.7498371199854,-34552.541323539735,-22736.5565,-2.3e-15
231,"Long-Sleeve Logo Jersey, M",Clothing,Jerseys,NEW,0.0,0.0,0.0,0.0,0.0,116.0,3340.6267,4465.1068,-1124.4801,-0.3366075293596857,3340.6267,-1124.4801,-0.3366075293596857,0.0,0.0,0.0,28.79850603448276,38.4923,-9.69379396551724,2.6635030771366432,0.0,0.0,308.9663569478506,-1433.4464569478507,-1124.4801,2.4e-15
418,"ML Road Frame-W - Yellow, 38",Components,Road Frames,NEW,0.0,0.0,0.0,0.0,0.0,28.0,9993.144,10106.3984,-113.2544,-0.011333210048809463,9993.144,-113.2544,-0.011333210048809463,0.0,0.0,0.0,356.898,360.9428,-4.0448,2.6635030771366432,0.0,0.0,74.57808615982601,-187.832486159826,-113.2544,0.0
312,"Road-150 Red, 48",Bikes,Road Bikes,DISCONTINUED,131.0,281252.022,284439.5402,-3187.5182,-0.011333316565453883,0.0,0.0,0.0,0.0,0.0,-281252.022,3187.5182,0.011333316565453883,2146.962,2171.2942,-24.3322,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-348.91890310490027,3536.4371031049004,3187.5182,0.0
586,"Touring-3000 Blue, 50",Bikes,Touring Bikes,NEW,0.0,0.0,0.0,0.0,0.0,46.0,13061.6484,21226.4608,-8164.8124,-0.6250981614234846,13061.6484,-8164.8124,-0.6250981614234846,0.0,0.0,0.0,283.94887826086955,461.4448,-177.49592173913044,2.6635030771366432,0.0,0.0,122.5211415482856,-8287.333541548285,-8164.8124,8e-16
332,"Road-650 Black, 58",Bikes,Road Bikes,DISCONTINUED,391.0,164008.4299,161540.2033,2468.2266,0.01504938862901705,0.0,0.0,0.0,0.0,0.0,-164008.4299,-2468.2266,-0.01504938862901705,419.4589,413.1463,6.3126,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-1041.4297031604276,-1426.7968968395724,-2468.2266,0.0
322,"Road-650 Red, 60",Bikes,Road Bikes,DISCONTINUED,482.0,201936.184,199136.5166,2799.6674,0.013864119567595671,0.0,0.0,0.0,0.0,0.0,-201936.184,-2799.6674,-0.013864119567595671,418.9547385892116,413.1463,5.808438589211618,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-1283.8084831798622,-1515.858916820138,-2799.6674,2.06e-14
258,"LL Road Frame - Black, 60",Components,Road Frames,NEW,0.0,0.0,0.0,0.0,0.0,12.0,2427.984,2455.5012,-27.5172,-0.011333353102821107,2427.984,-27.5172,-0.011333353102821107,0.0,0.0,0.0,202.332,204.6251,-2.2931,2.6635030771366432,0.0,0.0,31.962036925639723,-59.47923692563972,-27.5172,0.0
482,"Racing Socks, L",Clothing,Socks,NEW,0.0,0.0,0.0,0.0,0.0,131.0,681.8843,440.4613,241.423,0.3540527329929726,681.8843,241.423,0.3540527329929726,0.0,0.0,0.0,5.205223664122137,3.3623,1.8429236641221374,2.6635030771366432,0.0,0.0,348.91890310490027,-107.4959031049003,241.423,6e-16
397,LL Mountain Handlebars,Components,Handlebars,CONTINUING,32.0,777.424,575.296,202.128,0.2599971186894153,255.0,6195.0975,4584.39,1610.7075,0.2599971186894153,5417.6735,1408.5795,0.0,24.2945,17.978,6.3165,24.2945,17.978,6.3165,2.6635030771366432,0.0,0.0,593.9611862014715,814.6183137985286,1408.5795,0.0
513,"ML Mountain Frame-W - Silver, 46",Components,Mountain Frames,NEW,0.0,0.0,0.0,0.0,0.0,16.0,3495.264,3190.0112,305.2528,0.08733326009136935,3495.264,305.2528,0.08733326009136935,0.0,0.0,0.0,218.454,199.3757,19.0783,2.6635030771366432,0.0,0.0,42.61604923418629,262.6367507658137,305.2528,0.0
604,"Road-750 Black, 44",Bikes,Road Bikes,NEW,0.0,0.0,0.0,0.0,0.0,11.0,3563.934,3780.1456,-216.2116,-0.060666555553497904,3563.934,-216.2116,-0.060666555553497904,0.0,0.0,0.0,323.994,343.6496,-19.6556,2.6635030771366432,0.0,0.0,29.298533848503077,-245.51013384850307,-216.2116,0.0
320,"Road-650 Red, 58",Bikes,Road Bikes,DISCONTINUED,134.0,56207.4926,55361.6042,845.8884,0.01504938862901705,0.0,0.0,0.0,0.0,0.0,-56207.4926,-845.8884,-0.01504938862901705,419.4589,413.1463,6.3126,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-356.9094123363102,-488.9789876636898,-845.8884,0.0
566,"Touring-3000 Blue, 58",Bikes,Touring Bikes,NEW,0.0,0.0,0.0,0.0,0.0,22.0,6246.8753,10151.7856,-3904.9103,-0.6250981670788274,6246.8753,-3904.9103,-0.6250981670788274,0.0,0.0,0.0,283.94887727272726,461.4448,-177.49592272727273,2.6635030771366432,0.0,0.0,58.59706769700615,-3963.507367697006,-3904.9103,6e-16
506,"LL Touring Frame - Yellow, 44",Components,Touring Frames,NEW,0.0,0.0,0.0,0.0,0.0,18.0,3600.936,3597.3342,3.6018,0.0010002399376162197,3600.936,3.6018,0.0010002399376162197,0.0,0.0,0.0,200.052,199.8519,0.2001,2.6635030771366432,0.0,0.0,47.943055388459584,-44.34125538845958,3.6018,0.0
568,"Touring-3000 Yellow, 44",Bikes,Touring Bikes,NEW,0.0,0.0,0.0,0.0,0.0,29.0,8234.5175,13381.8992,-5147.3817,-0.6250981554171207,8234.5175,-5147.3817,-0.6250981554171207,0.0,0.0,0.0,283.9488793103448,461.4448,-177.49592068965518,2.6635030771366432,0.0,0.0,77.24158923696265,-5224.623289236963,-5147.3817,-4e-16
349,"Mountain-100 Black, 42",Bikes,Mountain Bikes,DISCONTINUED,481.0,894484.7373,912983.4064,-18498.6691,-0.020680810223591056,0.0,0.0,0.0,0.0,0.0,-894484.7373,18498.6691,0.020680810223591056,1859.6356284823285,1898.0944,-38.458771517671515,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-1281.1449801027254,19779.814080102726,18498.6691,-1.37e-14
324,"Road-650 Red, 62",Bikes,Road Bikes,DISCONTINUED,409.0,171558.6901,168976.8367,2581.8534,0.01504938862901705,0.0,0.0,0.0,0.0,0.0,-171558.6901,-2581.8534,-0.01504938862901705,419.4589,413.1463,6.3126,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-1089.372758548887,-1492.480641451113,-2581.8534,0.0
298,"HL Mountain Frame - Black, 42",Components,Mountain Frames,NEW,0.0,0.0,0.0,0.0,0.0,25.0,20244.0,18476.025,1767.975,0.08733328393598103,20244.0,1767.975,0.08733328393598103,0.0,0.0,0.0,809.76,739.041,70.719,2.6635030771366432,0.0,0.0,66.58757692841608,1701.387423071584,1767.975,0.0
462,"Half-Finger Gloves, S",Clothing,Gloves,CONTINUING,27.0,381.4803,262.2672,119.2131,0.31250132706721684,329.0,4639.4782,3195.7744,1443.7038,0.31117805446310753,4257.9979,1324.4907,-0.0013232726041093287,14.1289,9.7136,4.4153,14.101757446808511,9.7136,4.388157446808511,2.6635030771366432,-8.929900000000012,0.0,804.3779292952663,529.0426707047337,1324.4907,1.26e-14
337,"Road-650 Black, 62",Bikes,Road Bikes,CONTINUING,22.0,10335.468,10707.5452,-372.0772,-0.036000034057480514,302.0,141877.788,146985.3932,-5107.6052,-0.036000034057480514,131542.32,-4735.528,0.0,469.794,486.7066,-16.9126,469.794,486.7066,-16.9126,2.6635030771366432,0.0,0.0,745.7808615982601,-5481.308861598261,-4735.528,0.0
358,"Mountain-200 Black, 38",Bikes,Mountain Bikes,CONTINUING,63.0,77455.9107,69666.03,7789.8807,0.1005718043929732,812.0,997414.1066,897917.72,99496.3866,0.09975434069121476,919958.1959,91706.5059,-0.0008174637017584378,1229.4589,1105.81,123.6489,1228.3424958128078,1105.81,122.53249581280788,2.6635030771366432,-906.5201999999999,0.0,1994.9638047753458,90618.06229522465,91706.5059,-2.16e-14
523,HL Touring Seat/Saddle,Components,Saddles,NEW,0.0,0.0,0.0,0.0,0.0,11.0,347.424,257.0942,90.3298,0.2599987335359676,347.424,90.3298,0.2599987335359676,0.0,0.0,0.0,31.584,23.3722,8.2118,2.6635030771366432,0.0,0.0,29.298533848503077,61.03126615149692,90.3298,0.0
555,Front Brakes,Components,Brakes,NEW,0.0,0.0,0.0,0.0,0.0,28.0,1789.2,1324.008,465.192,0.26,1789.2,465.192,0.26,0.0,0.0,0.0,63.9,47.286,16.614,2.6635030771366432,0.0,0.0,74.57808615982601,390.613913840174,465.192,0.0
395,ML Headset,Components,Headsets,CONTINUING,3.0,184.122,136.2504,47.8716,0.2599993482582201,446.0,27191.3211,20255.8928,6935.4283,0.2550603655664233,27007.1991,6887.5567,-0.004938982691796769,61.374,45.4168,15.9572,60.96708766816143,45.4168,15.550287668161435,2.6635030771366432,-181.4829,0.0,1179.931863171533,5889.107736828467,6887.5567,-1e-14
380,"Road-250 Black, 58",Bikes,Road Bikes,NEW,0.0,0.0,0.0,0.0,0.0,11.0,16126.11,17104.4269,-978.3169,-0.06066663938172318,16126.11,-978.3169,-0.06066663938172318,0.0,0.0,0.0,1466.01,1554.9479,-88.9379,2.6635030771366432,0.0,0.0,29.298533848503077,-1007.6154338485031,-978.3169,0.0
409,"ML Mountain Frame - Black, 38",Components,Mountain Frames,CONTINUING,29.0,6068.424,5388.7597,679.6643,0.11200013380739382,368.0,77006.208,68381.5024,8624.7056,0.11200013380739382,70937.784,7945.0413,0.0,209.256,185.8193,23.4367,209.256,185.8193,23.4367,2.6635030771366432,0.0,0.0,902.9275431493221,7042.113756850678,7945.0413,0.0
415,HL Road Front Wheel,Components,Wheels,CONTINUING,50.0,9901.8,7327.33,2574.47,0.26000020198347773,390.0,77234.04,57153.174,20080.866,0.26000020198347773,67332.24,17506.396,0.0,198.036,146.5466,51.4894,198.036,146.5466,51.4894,2.6635030771366432,0.0,0.0,905.5910462264587,16600.804953773542,17506.396,0.0
564,"Touring-1000 Yellow, 60",Bikes,Touring Bikes,NEW,0.0,0.0,0.0,0.0,0.0,27.0,20598.3648,40012.3233,-19413.9585,-0.9424999842705961,20598.3648,-19413.9585,-0.9424999842705961,0.0,0.0,0.0,762.9024,1481.9379,-719.0355,2.6635030771366432,0.0,0.0,71.91458308268938,-19485.87308308269,-19413.9585,0.0
522,ML Touring Seat/Saddle,Components,Saddles,NEW,0.0,0.0,0.0,0.0,0.0,8.0,187.872,139.0256,48.8464,0.25999829671265545,187.872,48.8464,0.25999829671265545,0.0,0.0,0.0,23.484,17.3782,6.1058,2.6635030771366432,0.0,0.0,21.308024617093146,27.538375382906853,48.8464,0.0
316,"Road-450 Red, 60",Bikes,Road Bikes,DISCONTINUED,244.0,213449.736,215868.8252,-2419.0892,-0.011333296753292775,0.0,0.0,0.0,0.0,0.0,-213449.736,2419.0892,0.011333296753292775,874.794,884.7083,-9.9143,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-649.894750821341,3068.983950821341,2419.0892,0.0
484,Bike Wash - Dissolver,Accessories,Cleaners,NEW,0.0,0.0,0.0,0.0,0.0,159.0,715.9778,472.7547,243.2231,0.33970759987251004,715.9778,243.2231,0.33970759987251004,0.0,0.0,0.0,4.503005031446541,2.9733,1.5297050314465408,2.6635030771366432,0.0,0.0,423.4969892647263,-180.2738892647263,243.22310000000002,-3.1e-15
554,HL Touring Handlebars,Components,Handlebars,NEW,0.0,0.0,0.0,0.0,0.0,14.0,769.188,569.1994,199.9886,0.2599996359797605,769.188,199.9886,0.2599996359797605,0.0,0.0,0.0,54.942,40.6571,14.2849,2.6635030771366432,0.0,0.0,37.28904307991301,162.699556920087,199.9886,0.0
448,Minipump,Accessories,Pumps,CONTINUING,73.0,868.6135,601.9507,266.6628,0.3069982218788909,705.0,8439.3462,5813.3595,2625.9867,0.31115996876630087,7570.7327,2359.3239,0.004161746887409979,11.898815068493152,8.2459,3.652915068493151,11.970703829787235,8.2459,3.724803829787234,2.6635030771366432,50.68157671232873,0.0,1683.3339447503586,625.3083785373126,2359.3239,3.11e-14
215,"Sport-100 Helmet, Black",Accessories,Helmets,DISCONTINUED,424.0,8559.076,5099.7872,3459.2888,0.4041661506452332,0.0,0.0,0.0,0.0,0.0,-8559.076,-3459.2888,-0.4041661506452332,20.1865,12.0278,8.1587,0.0,0.0,0.0,2.6635030771366432,0.0,0.0,-1129.3253047059368,-2329.9634952940633,-3459.2888,0.0
512,"ML Mountain Frame-W - Silver, 42",Components,Mountain Frames,NEW,0.0,0.0,0.0,0.0,0.0,35.0,7645.89,6978.1495,667.7405,0.08733326009136935,7645.89,667.7405,0.08733326009136935,0.0,0.0,0.0,218.454,199.3757,19.0783,2.6635030771366432,0.0,0.0,93.22260769978251,574.5178923002175,667.7405,0.0
470,"Full-Finger Gloves, L",Clothing,Gloves,CONTINUING,308.0,5802.6839,4826.6372,976.0467,0.1682060778806166,2153.0,44633.3912,33739.4477,10893.9435,0.2440760875906736,38830.7073,9917.8968,0.075870009710057,18.839882792207792,15.6709,3.168982792207792,20.7307901532745,15.6709,5.059890153274501,2.6635030771366432,4071.1235483766236,0.0,4914.1631773171075,932.6100743062696,9917.8968,-9.5e-15
499,"HL Touring Frame - Blue, 54",Components,Touring Frames,NEW,0.0,0.0,0.0,0.0,0.0,37.0,20497.3324,22264.5169,-1767.1845,-0.08621534088016253,20497.3324,-1767.1845,-0.08621534088016253,0.0,0.0,0.0,553.9819567567567,601.7437,-47.761743243243245,2.6635030771366432,0.0,0.0,98.5496138540558,-1865.7341138540557,-1767.1845,-1.6e-15
